,,Sub003:LFHD,,,Sub003:RFHD,,,Sub003:LBHD,,,Sub003:RBHD,,,Sub003:C7,,,Sub003:T10,,,Sub003:CLAV,,,Sub003:STRN,,,Sub003:RBAK,,,Sub003:LSHO,,,Sub003:LUPA,,,Sub003:LELB,,,Sub003:LFRM,,,Sub003:LWRA,,,Sub003:LWRB,,,Sub003:LFIN,,,Sub003:RSHO,,,Sub003:RUPA,,,Sub003:RELB,,,Sub003:RFRM,,,Sub003:RWRA,,,Sub003:RWRB,,,Sub003:RFIN,,,Sub003:LASI,,,Sub003:RASI,,,Sub003:LPSI,,,Sub003:RPSI,,,Sub003:LTHI,,,Sub003:LKNE,,,Sub003:LTIB,,,Sub003:LANK,,,Sub003:LHEE,,,Sub003:LTOE,,,Sub003:RTHI,,,Sub003:RKNE,,,Sub003:RTIB,,,Sub003:RANK,,,Sub003:RHEE,,,Sub003:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1072,0,330.423,258.956,1697.43,176.95,223.536,1708.22,315.921,373.229,1700.59,164.15,347.595,1716.78,235.475,412.669,1516.76,243.324,471.228,1232.72,244.609,279.528,1429.53,249.305,240.737,1260.87,159.621,469.106,1427.62,441.317,351.545,1467.76,486.067,342.365,1218.65,497.365,359.536,1087.2,493.512,278.57,951.945,456.599,235.771,846.063,498.447,295.528,831.81,493.767,223.118,763.97,70.6982,375.192,1473.8,5.92385,345.287,1282,-10.2052,375.905,1080.58,-34.8543,314.325,1007.64,2.25961,228.484,843.661,-28.7206,293.656,825.392,-36.5569,214.326,761.45,370.611,226.165,991.856,98.9393,217.031,996.322,263.308,408.786,1017.12,182.006,403.824,1016.46,419.444,318.725,665.859,419.05,371.815,508.362,410.124,404.815,253.503,376.167,389.892,71.1221,322.897,432.592,60.5489,371.103,226.77,39.0451,45.6264,266.089,725.753,54.1627,342.082,501.95,40.5303,368.862,389.452,83.4924,381.839,69.9166,143.586,425.611,54.4131,85.1266,215.598,34.4271
1073,0,330.519,259.215,1697.41,177.005,223.674,1708.3,315.859,373.427,1700.54,164.129,347.644,1716.78,235.431,412.753,1516.73,243.258,471.331,1232.72,244.57,279.554,1429.54,249.271,240.731,1260.9,159.609,469.142,1427.63,441.055,351.439,1467.87,486.049,342.734,1218.55,497.23,359.814,1087.22,493.58,278.798,951.99,456.442,235.988,846.107,498.356,295.866,831.813,493.715,223.427,763.965,70.8177,375.32,1473.76,5.8677,345.381,1282.05,-10.3384,375.912,1080.61,-34.9867,314.256,1007.72,2.10624,228.354,843.746,-28.8904,293.541,825.45,-36.7409,214.169,761.567,370.552,226.201,991.878,98.9118,217.089,996.32,262.761,407.01,1016.66,181.978,403.85,1016.44,419.401,318.73,665.857,418.915,371.832,508.225,410.09,404.836,253.474,376.191,389.959,71.1861,322.936,432.583,60.4055,371.077,226.757,39.098,45.6042,266.104,725.758,54.1601,342.06,501.947,40.5289,368.828,389.441,83.5098,381.776,69.8658,143.582,425.626,54.4231,85.1065,215.592,34.4721
1074,0,330.635,259.484,1697.41,177.178,223.725,1708.4,315.842,373.618,1700.47,164.146,347.747,1716.83,235.413,412.844,1516.74,243.204,471.365,1232.7,244.523,279.644,1429.56,249.251,240.818,1260.9,159.554,469.209,1427.59,441.024,351.582,1467.89,485.946,342.843,1218.64,497.126,360.097,1087.21,493.505,279.099,952.006,456.411,236.294,846.11,498.256,296.148,831.798,493.674,223.756,763.948,70.4372,375.315,1474.04,5.80535,345.469,1282.05,-10.4406,375.876,1080.65,-35.092,314.216,1007.81,2.201,227.602,844.071,-29.0356,293.463,825.542,-36.8887,214.103,761.655,370.537,226.221,991.891,98.8627,217.105,996.353,263.144,407.711,1016.81,181.951,403.856,1016.43,419.393,318.739,665.884,418.948,371.914,508.229,410.105,404.837,253.493,376.157,389.895,71.0758,322.944,432.647,60.5751,371.091,226.774,39.0484,45.5709,266.128,725.747,54.1458,342.061,501.968,40.5084,368.859,389.452,83.5086,381.813,69.9447,143.58,425.606,54.3955,85.107,215.602,34.44
1075,0,330.711,259.682,1697.39,177.345,223.808,1708.43,315.823,373.841,1700.38,164.157,347.815,1716.87,235.307,412.871,1516.69,243.154,471.441,1232.71,244.494,279.698,1429.55,249.267,240.936,1260.95,159.495,469.375,1427.6,440.998,351.785,1467.77,485.882,343.036,1218.68,497.086,360.345,1087.22,493.332,279.44,951.955,456.349,236.534,846.117,498.133,296.48,831.811,493.63,224.068,763.949,70.7224,375.481,1473.81,5.7155,345.431,1282.14,-10.541,375.9,1080.72,-35.2302,314.201,1007.88,1.9054,228.222,843.938,-29.2026,293.37,825.606,-37.1309,214.035,761.753,370.542,226.294,991.911,98.8366,217.154,996.353,263.123,407.818,1016.82,181.911,403.944,1016.42,419.267,318.767,665.705,419.013,371.847,508.439,410.103,404.811,253.504,376.215,389.961,71.1744,322.944,432.654,60.609,371.113,226.777,39.0531,45.5655,266.098,725.768,54.1119,342.08,501.979,40.4783,368.901,389.45,83.5074,381.843,69.9016,143.58,425.601,54.3885,85.1328,215.599,34.4713
1076,0,330.81,259.946,1697.37,177.477,223.865,1708.51,315.768,374.034,1700.35,164.135,347.859,1716.9,235.228,412.946,1516.65,243.087,471.528,1232.72,244.484,279.758,1429.54,249.246,241.041,1260.93,159.483,469.431,1427.56,441.043,351.838,1467.77,485.853,343.403,1218.57,496.937,360.603,1087.25,493.272,279.709,951.942,456.246,236.804,846.1,498.004,296.785,831.808,493.516,224.373,763.916,70.5853,375.599,1473.92,5.65856,345.505,1282.18,-10.5774,375.352,1080.68,-35.3552,314.13,1007.94,1.92448,227.443,844.223,-29.4134,293.277,825.705,-37.3005,213.911,761.863,370.491,226.331,991.924,98.8014,217.181,996.367,263.475,408.972,1016.88,181.867,403.971,1016.4,419.347,318.761,665.885,418.995,371.837,508.414,410.113,404.82,253.493,376.206,389.974,71.2126,322.926,432.642,60.5827,371.072,226.751,39.0981,45.5105,266.169,725.761,54.1016,342.093,501.962,40.4697,368.899,389.466,83.4934,381.813,69.9188,143.584,425.626,54.4207,85.1289,215.606,34.4942
1077,0,330.847,260.389,1697.48,177.603,223.951,1708.53,315.755,374.255,1700.27,164.172,347.917,1716.9,235.171,413.006,1516.64,243.045,471.6,1232.68,244.454,279.794,1429.54,249.171,241.066,1260.9,159.439,469.507,1427.57,440.882,351.93,1467.88,485.751,343.564,1218.6,496.862,360.911,1087.27,493.157,279.959,951.921,456.298,237.12,846.068,497.86,297.067,831.796,493.435,224.676,763.901,70.3732,375.655,1474.01,5.59446,345.584,1282.25,-10.7532,375.75,1080.75,-35.4809,314.11,1007.99,1.77463,227.328,844.308,-29.6185,293.127,825.749,-37.4279,213.688,761.99,370.465,226.371,991.923,98.7678,217.25,996.371,263.232,408.642,1016.93,181.857,404.003,1016.37,419.329,318.734,665.884,418.849,371.859,508.223,410.1,404.822,253.481,376.21,389.929,71.2237,322.924,432.587,60.5573,371.079,226.758,39.072,45.4886,266.198,725.757,54.0946,342.115,501.983,40.4398,368.935,389.441,83.4907,381.83,69.871,143.567,425.631,54.3957,85.1148,215.618,34.4974
1078,0,330.94,260.344,1697.29,177.651,224.021,1708.63,315.68,374.479,1700.23,164.172,348.035,1716.94,235.082,413.429,1516.84,243.035,471.656,1232.68,244.392,279.88,1429.54,249.182,241.186,1260.88,159.358,469.587,1427.54,440.84,352.129,1467.76,485.677,343.732,1218.57,496.878,361.306,1087.19,493.053,280.236,951.908,456.164,237.381,846.042,497.727,297.357,831.801,493.307,224.961,763.89,70.9084,375.894,1473.45,5.52597,345.743,1282.22,-10.8598,375.737,1080.8,-35.6277,314.063,1008.05,1.48372,227.99,844.174,-29.8516,293.022,825.812,-37.6289,213.615,762.101,370.435,226.398,991.945,98.7287,217.275,996.354,263.025,407.92,1016.72,181.832,404.059,1016.36,419.302,318.734,665.874,418.96,371.835,508.428,410.098,404.811,253.494,376.208,389.994,71.1687,322.949,432.598,60.4336,371.07,226.769,39.0699,45.4586,266.186,725.76,54.0716,342.142,501.969,40.4256,368.947,389.441,83.4983,381.812,69.8823,143.569,425.613,54.3885,85.1146,215.612,34.4363
1079,0,331.033,260.59,1697.27,177.824,224.157,1708.67,315.655,374.72,1700.19,164.2,348.053,1716.97,235.019,413.204,1516.61,242.992,471.767,1232.67,244.354,279.941,1429.54,249.147,241.238,1260.91,159.335,469.692,1427.53,440.783,352.254,1467.79,485.613,343.94,1218.58,496.795,361.513,1087.19,492.939,280.484,951.888,455.952,237.613,846.062,497.587,297.633,831.786,493.204,225.253,763.866,70.7437,375.977,1473.45,5.45738,345.794,1282.26,-10.9718,375.72,1080.79,-35.7597,313.972,1008.13,1.5014,227.18,844.451,-30.0428,292.922,825.916,-37.9316,213.715,762.209,370.419,226.433,991.945,98.7098,217.349,996.379,262.97,407.949,1016.7,181.818,404.083,1016.3,419.301,318.73,665.889,418.888,371.94,508.304,410.089,404.832,253.5,376.201,390.01,71.1394,322.935,432.634,60.592,371.053,226.782,39.095,45.4302,266.215,725.76,54.0532,342.153,501.987,40.4312,368.963,389.441,83.4901,381.831,69.9055,143.579,425.605,54.4086,85.1092,215.597,34.4454
1080,0,331.145,260.811,1697.19,177.993,224.222,1708.72,315.629,374.921,1700.15,164.182,348.114,1717.04,234.932,413.284,1516.61,242.932,471.906,1232.67,244.309,280.046,1429.54,249.099,241.269,1260.88,159.294,469.804,1427.49,440.703,352.388,1467.79,485.521,344.096,1218.58,496.669,361.686,1087.17,492.82,280.715,951.869,455.822,237.86,846.04,497.457,297.915,831.762,493.069,225.542,763.82,70.0757,376.005,1474.18,5.39588,345.781,1282.36,-11.104,375.793,1080.88,-35.892,313.982,1008.17,1.16269,227.894,844.276,-30.2691,292.847,825.986,-38.0168,213.368,762.322,370.371,226.476,991.959,98.6811,217.389,996.369,262.958,408.083,1016.74,181.772,404.179,1016.31,419.279,318.737,665.886,418.913,371.917,508.251,410.103,404.813,253.509,376.208,389.948,71.1647,322.953,432.609,60.5912,371.042,226.764,39.0731,45.8058,265.722,725.838,54.0297,342.205,501.972,40.4211,368.986,389.442,83.4854,381.782,69.903,143.597,425.597,54.4173,85.1234,215.615,34.4547
1081,0,330.914,261.008,1697.15,178.04,224.277,1708.78,315.615,375.104,1700.05,164.2,348.186,1717.06,234.897,413.778,1516.8,242.887,471.943,1232.63,244.251,280.127,1429.52,249.038,241.351,1260.9,159.179,469.155,1427.18,440.623,352.491,1467.79,485.426,344.329,1218.59,496.469,361.776,1087.21,492.724,280.976,951.857,455.797,238.141,846.002,497.274,298.187,831.757,492.925,225.807,763.801,70.796,376.164,1473.26,5.31581,345.868,1282.38,-11.1917,375.743,1080.89,-35.9994,313.945,1008.23,0.991741,227.908,844.317,-30.4876,292.794,826.046,-38.2007,213.315,762.397,370.337,226.518,991.972,98.6612,217.425,996.413,263.079,408.801,1016.85,181.769,404.22,1016.28,419.28,318.746,665.885,418.903,371.958,508.292,410.128,404.798,253.491,376.194,389.979,71.2047,322.952,432.634,60.5316,371.049,226.773,39.1175,45.7591,265.813,725.833,54.0039,342.19,502.002,40.389,368.953,389.445,83.4921,381.822,69.8689,143.59,425.64,54.4021,85.1229,215.605,34.4525
1082,0,331.013,261.199,1697.11,178.264,224.314,1708.81,315.558,375.401,1700.02,164.206,348.186,1717.07,234.836,413.897,1516.81,242.832,472.041,1232.63,244.191,280.159,1429.46,249.07,241.459,1260.95,159.12,469.278,1427.15,440.581,352.656,1467.79,485.332,344.446,1218.58,496.434,362.104,1087.14,492.59,281.225,951.823,455.674,238.392,845.978,497.13,298.471,831.725,492.776,226.072,763.783,70.5732,376.311,1473.47,5.26008,345.912,1282.41,-11.3482,375.792,1080.93,-36.1571,313.953,1008.27,0.753263,227.978,844.318,-30.6505,292.7,826.085,-38.1895,213.118,762.433,370.337,226.541,991.982,98.6181,217.461,996.4,262.917,408.155,1016.63,181.717,404.201,1016.26,419.269,318.738,665.907,418.85,371.857,508.22,410.122,404.809,253.488,376.166,389.889,71.1083,322.96,432.614,60.4029,371.035,226.768,39.1091,45.7372,265.837,725.833,54,342.183,502.014,40.3589,369.004,389.443,83.4972,381.825,69.867,143.59,425.591,54.4028,85.1047,215.594,34.4329
1083,0,331.304,261.45,1697.04,178.296,224.397,1708.86,315.655,375.605,1699.9,164.253,348.251,1717.14,234.744,413.976,1516.77,242.752,472.124,1232.58,244.132,280.227,1429.45,249.008,241.556,1260.91,159.071,469.334,1427.09,440.766,352.887,1467.86,485.284,344.619,1218.55,496.299,362.327,1087.15,492.447,281.433,951.813,455.553,238.628,845.964,496.962,298.73,831.712,492.613,226.359,763.739,70.8671,377.12,1473.15,5.14712,346.109,1282.38,-11.4475,375.784,1080.93,-36.2957,313.939,1008.31,0.698941,227.265,844.529,-30.8755,292.631,826.137,-38.3704,213.07,762.497,370.295,226.566,991.984,98.5691,217.515,996.413,263.067,408.919,1016.77,181.691,404.29,1016.21,419.243,318.771,665.901,418.84,371.836,508.231,410.148,404.792,253.475,376.204,389.958,71.1462,322.929,432.619,60.5376,371.033,226.773,39.1125,45.446,266.221,725.767,53.9719,342.205,502.025,40.3391,369.085,389.405,83.4836,381.835,69.8689,143.574,425.604,54.3915,85.1227,215.607,34.4509
1084,0,331.459,261.696,1696.95,178.472,224.445,1708.86,315.637,375.826,1699.87,164.236,348.27,1717.21,234.716,414.174,1516.82,242.729,472.198,1232.6,244.093,280.316,1429.42,249.016,241.859,1260.81,159.047,469.489,1427.05,440.541,352.858,1467.82,485.16,344.802,1218.56,496.176,362.557,1087.15,492.321,281.673,951.791,455.422,238.842,845.939,496.791,298.954,831.682,492.454,226.623,763.7,70.768,377.29,1473.2,5.08555,346.096,1282.44,-11.5774,375.861,1080.96,-36.3954,313.938,1008.35,0.425988,227.634,844.401,-31.102,292.585,826.18,-38.5692,212.981,762.563,370.296,226.645,992.008,98.5613,217.546,996.409,263.111,408.218,1016.54,181.658,404.351,1016.19,419.217,318.755,665.897,418.888,371.93,508.326,410.145,404.774,253.502,376.177,389.875,71.1168,322.934,432.624,60.5622,371.054,226.797,39.0716,45.4239,266.242,725.768,53.9507,342.268,502.01,40.3365,369.11,389.417,83.473,381.837,69.8702,143.576,425.622,54.4023,85.1342,215.614,34.4632
1085,0,331.491,261.895,1696.88,178.732,224.467,1708.9,315.596,376.037,1699.83,164.238,348.325,1717.31,234.632,414.261,1516.81,242.69,472.246,1232.56,244.06,280.407,1429.44,248.93,241.768,1260.92,158.986,469.566,1427,440.433,353.062,1467.8,485.091,344.919,1218.58,496.067,362.724,1087.14,492.185,281.91,951.773,455.277,239.061,845.92,496.634,299.254,831.683,492.303,226.865,763.688,70.49,376.605,1473.29,5.01649,346.211,1282.45,-11.6915,375.908,1080.96,-36.5486,313.94,1008.38,0.272481,227.58,844.395,-31.2708,292.524,826.229,-38.7859,212.908,762.681,370.263,226.646,992.021,98.5081,217.62,996.406,263.202,408.992,1016.67,181.623,404.442,1016.17,419.215,318.755,665.927,418.937,371.833,508.448,410.174,404.774,253.51,376.221,389.935,71.1747,322.937,432.659,60.5739,371.005,226.748,39.0987,45.4019,266.279,725.781,53.9499,342.24,502.027,40.3076,369.132,389.424,83.4929,381.826,69.8577,143.598,425.654,54.2602,85.1187,215.609,34.4764
1086,0,331.621,262.053,1696.79,178.87,224.497,1708.96,315.537,376.161,1699.78,164.321,348.4,1717.36,234.582,414.369,1516.85,242.636,472.366,1232.55,244.036,280.483,1429.44,248.928,241.895,1260.93,158.973,469.643,1426.93,440.378,353.199,1467.83,484.969,345.105,1218.56,495.842,362.797,1087.22,492.156,282.077,951.804,455.155,239.295,845.917,496.492,299.461,831.684,492.141,227.114,763.656,70.3283,377.343,1473.65,4.9402,346.354,1282.43,-11.8262,375.988,1080.99,-36.6644,313.933,1008.41,0.232297,227.003,844.594,-31.5221,292.5,826.25,-39.0543,212.958,762.685,370.231,226.734,992.021,98.4905,217.651,996.419,263.046,408.376,1016.49,181.616,404.431,1016.13,419.2,318.751,665.933,418.853,371.868,508.259,410.161,404.764,253.512,376.22,389.927,71.1574,322.944,432.627,60.5606,371.018,226.744,39.1024,45.3712,266.316,725.799,53.9418,342.29,502.038,40.2998,369.141,389.43,83.4892,381.823,69.85,143.598,425.653,54.2646,85.1381,215.619,34.589
1087,0,331.713,262.246,1696.76,179.021,224.551,1708.94,315.589,376.442,1699.8,164.319,348.367,1717.42,234.498,414.478,1516.86,242.611,472.434,1232.52,243.994,280.556,1429.43,248.879,241.964,1260.92,158.845,470.948,1427.31,440.302,353.214,1467.94,484.861,345.283,1218.56,495.807,363.143,1087.16,492.021,282.299,951.799,454.949,239.517,845.908,496.316,299.698,831.656,491.99,227.35,763.653,70.6217,377.626,1473.16,4.86264,346.367,1282.47,-11.9231,376.014,1081,-36.8342,313.922,1008.45,0.077687,227.017,844.599,-31.6971,292.446,826.288,-39.1926,212.833,762.781,370.183,226.792,992.05,98.4469,217.722,996.422,263.011,409.184,1016.66,181.542,404.484,1016.13,419.177,318.749,665.935,418.842,371.723,508.418,410.157,404.747,253.502,376.236,389.935,71.201,322.975,432.572,60.5436,370.995,226.744,39.0957,45.3513,266.365,725.783,53.8946,342.297,502.022,40.2864,369.145,389.43,83.4948,381.837,69.8618,143.576,425.605,54.3561,85.1292,215.612,34.4956
1088,0,331.817,262.442,1696.65,179.091,224.606,1708.95,315.597,376.661,1699.78,164.333,348.412,1717.46,234.434,414.605,1516.82,242.547,472.545,1232.52,243.933,280.642,1429.46,248.888,242.221,1260.82,158.853,469.843,1426.83,440.403,353.526,1467.99,484.782,345.44,1218.57,495.619,363.162,1087.23,491.901,282.506,951.793,454.803,239.724,845.913,496.133,299.931,831.663,491.937,227.566,763.657,69.9304,376.977,1473.79,4.78482,346.437,1282.49,-12.0483,375.997,1081.02,-36.9713,313.958,1008.48,-0.0641257,227.024,844.62,-31.8894,292.438,826.35,-39.4583,212.915,762.831,370.147,226.861,992.082,98.4421,217.763,996.44,262.951,409.218,1016.65,181.527,404.541,1016.1,419.064,318.778,665.77,418.851,371.873,508.319,410.182,404.716,253.495,376.243,389.923,71.1413,322.931,432.649,60.5989,370.996,226.745,39.1298,45.324,266.442,725.793,53.8867,342.329,502.029,40.2701,369.177,389.419,83.4484,381.764,69.8477,143.591,425.651,54.2422,85.1235,215.636,34.4517
1089,0,331.892,262.582,1696.57,179.169,224.65,1708.95,315.593,376.703,1699.7,164.356,348.446,1717.53,234.373,414.728,1516.84,242.526,472.68,1232.52,243.909,280.735,1429.44,248.813,242.134,1260.94,158.797,469.893,1426.8,440.16,353.528,1467.97,484.661,345.618,1218.58,495.289,363.195,1087.2,491.652,282.716,951.745,454.691,239.926,845.919,495.968,300.148,831.65,491.669,227.821,763.61,70.1115,377.611,1473.66,4.72172,346.548,1282.54,-12.1781,375.994,1081.05,-37.1093,313.994,1008.52,-0.180851,227.227,844.7,-32.0825,292.407,826.384,-39.6235,212.79,762.895,370.141,226.941,992.106,98.4266,217.834,996.454,262.814,408.66,1016.46,181.481,404.607,1016.08,419.137,318.757,665.943,418.778,371.744,508.245,410.158,404.681,253.502,376.216,389.907,71.1712,322.97,432.604,60.573,371.015,226.736,39.0864,45.2575,266.469,725.803,53.8855,342.309,502.02,40.2434,369.179,389.423,83.489,381.769,69.8172,143.589,425.609,54.3457,85.1106,215.62,34.5172
1090,0,331.976,262.806,1696.5,179.36,224.678,1708.96,315.607,376.841,1699.67,164.372,348.445,1717.63,234.306,414.94,1516.87,242.475,472.765,1232.51,243.857,280.899,1429.46,248.759,242.209,1260.92,158.751,470.042,1426.75,440.11,353.702,1467.98,484.571,345.808,1218.57,495.394,363.68,1087.16,491.659,282.895,951.781,454.507,240.063,845.913,495.814,300.342,831.647,491.538,228.036,763.589,69.8219,377.149,1473.82,4.6437,346.585,1282.55,-12.2599,376.021,1081.07,-37.2774,314.048,1008.57,-0.312974,227.286,844.742,-32.3208,292.433,826.448,-39.8566,212.831,762.978,370.098,227.028,992.141,98.3926,217.886,996.464,262.771,408.692,1016.42,181.432,404.661,1016.05,419.102,318.757,665.943,418.833,371.884,508.341,410.2,404.688,253.504,376.241,389.9,71.1676,322.972,432.598,60.4292,370.997,226.732,39.1152,45.2392,266.515,725.8,53.8704,342.362,502.004,40.2181,369.218,389.416,83.4899,381.813,69.8411,143.582,425.608,54.3481,85.1364,215.617,34.557
1091,0,332.056,262.918,1696.42,179.462,224.747,1708.95,315.602,376.956,1699.67,164.436,348.487,1717.69,234.22,414.531,1516.54,242.398,472.905,1232.49,243.816,280.945,1429.48,248.756,242.48,1260.87,158.655,470.125,1426.76,440.194,354,1468.05,484.527,345.983,1218.57,495.208,363.701,1087.19,491.531,283.096,951.774,454.526,240.254,845.919,495.644,300.543,831.616,491.378,228.237,763.58,69.8034,377.304,1473.85,4.56952,346.653,1282.6,-12.3177,375.513,1081.09,-37.3875,314.059,1008.62,-0.593548,228,844.599,-32.5137,292.452,826.5,-39.8431,212.764,763.033,370.071,227.091,992.148,98.3713,217.926,996.448,262.75,408.783,1016.41,181.377,404.749,1016.05,418.987,318.801,665.77,418.774,371.724,508.248,410.189,404.669,253.51,376.167,389.862,71.0361,322.987,432.57,60.3422,370.93,226.713,39.1235,45.2182,266.552,725.77,53.8164,342.443,501.998,40.2139,369.241,389.425,83.4944,381.817,69.8499,143.577,425.619,54.3554,85.1026,215.607,34.2124
1092,0,332.127,263.025,1696.33,179.557,224.767,1708.93,315.598,377.085,1699.67,164.475,348.472,1717.76,234.159,415.089,1516.77,242.339,472.955,1232.46,243.78,281.102,1429.52,248.715,242.436,1260.97,158.601,470.246,1426.68,440.009,354,1467.99,484.428,346.189,1218.57,495.175,364.03,1087.12,491.407,283.285,951.75,454.423,240.401,845.906,495.471,300.746,831.612,491.251,228.406,763.57,69.7401,377.395,1473.84,4.47768,346.733,1282.68,-12.4348,375.541,1081.12,-37.5141,314.089,1008.69,-0.424403,227.17,844.925,-32.7154,292.492,826.581,-40.0192,212.76,763.127,370.074,227.167,992.205,98.3538,217.937,996.469,262.703,408.822,1016.37,181.364,404.8,1016.02,418.971,318.783,665.785,418.851,371.647,508.378,410.198,404.648,253.493,376.244,389.92,71.1593,323.008,432.585,60.5209,370.947,226.681,39.1339,45.1894,266.591,725.784,53.8075,342.456,502.014,40.2024,369.283,389.419,83.4638,381.823,69.8015,143.575,425.606,54.3209,85.1116,215.617,34.2207
1093,0,332.2,263.124,1696.21,179.631,224.823,1708.9,315.534,377.124,1699.68,164.506,348.444,1717.86,234.07,415.225,1516.75,242.226,473.114,1232.44,243.736,281.21,1429.54,248.723,242.652,1260.94,158.495,470.368,1426.68,439.904,354.198,1468,484.356,346.297,1218.6,494.917,364.085,1087.06,491.19,283.498,951.701,454.293,240.519,845.906,495.332,300.917,831.604,491.089,228.597,763.559,70.0323,377.654,1473.5,4.43595,346.777,1282.74,-12.5633,375.566,1081.2,-37.6364,314.07,1008.75,-0.725236,227.903,844.785,-32.9008,292.492,826.673,-40.1964,212.86,763.146,370.056,227.236,992.217,98.338,217.987,996.464,262.947,410.053,1016.5,181.302,404.861,1015.98,418.955,318.834,665.784,418.766,371.82,508.342,410.206,404.671,253.498,376.236,389.925,71.1612,322.985,432.647,60.5374,370.93,226.697,39.1437,45.1783,266.554,725.774,53.8002,342.479,502.004,40.15,369.321,389.408,83.4632,381.818,69.8239,143.602,425.635,54.3458,85.123,215.632,34.4039
1094,0,332.231,263.273,1696.06,179.764,224.806,1708.87,315.783,377.444,1699.63,164.555,348.42,1717.91,233.991,415.363,1516.76,242.14,473.225,1232.42,243.698,281.31,1429.56,248.682,242.765,1260.96,158.417,470.45,1426.64,439.996,354.498,1468.07,484.295,346.56,1218.56,494.884,364.244,1087.16,491.073,283.67,951.692,454.209,240.675,845.924,495.194,301.1,831.598,490.969,228.731,763.549,69.9465,377.742,1473.54,4.35627,346.908,1282.81,-12.6974,375.629,1081.27,-37.7865,314.082,1008.84,-0.887365,227.45,844.932,-33.0911,292.54,826.725,-40.3488,212.87,763.259,370.055,227.3,992.197,98.3184,218.033,996.47,262.611,408.974,1016.32,181.238,404.911,1015.95,419.047,318.806,665.95,418.745,371.733,508.244,410.198,404.659,253.484,376.222,389.88,71.1604,322.984,432.552,60.4231,370.935,226.677,39.1567,45.1386,266.659,725.753,53.7549,342.488,502.019,40.1441,369.338,389.414,83.4661,381.838,69.8052,143.582,425.62,54.3315,85.1252,215.64,34.3997
1095,0,332.276,263.344,1695.94,179.875,224.816,1708.84,315.584,377.296,1699.67,164.593,348.415,1718,233.904,415.103,1516.54,242.055,473.334,1232.4,243.632,281.436,1429.57,248.593,242.639,1261.07,158.333,470.576,1426.61,439.774,354.563,1467.97,484.195,346.69,1218.58,494.854,364.562,1087.08,490.972,283.834,951.681,454.114,240.81,845.941,495.061,301.23,831.588,490.863,228.881,763.551,69.8889,377.834,1473.58,4.4108,346.846,1282.87,-12.8023,375.631,1081.31,-37.9102,314.081,1008.93,-1.03679,227.58,844.952,-33.2649,292.583,826.781,-40.4964,212.905,763.302,370.015,227.396,992.251,98.3001,218.074,996.482,262.543,409.031,1016.3,181.224,405.013,1015.94,418.944,318.882,665.806,418.745,371.766,508.291,410.211,404.658,253.494,376.239,389.924,71.1616,323.015,432.56,60.3731,370.948,226.67,39.1657,45.1315,266.665,725.753,53.7102,342.537,502.015,40.1115,369.396,389.4,83.4415,381.81,69.8288,143.588,425.585,54.3427,85.1082,215.63,34.4022
1096,0,332.39,263.427,1695.78,179.975,224.847,1708.74,315.582,377.537,1699.79,164.67,348.435,1718.09,233.832,415.291,1516.52,241.985,473.456,1232.38,243.57,281.534,1429.59,248.56,242.707,1261.08,158.079,471.869,1427.01,439.659,354.746,1467.98,484.087,346.898,1218.56,494.713,364.754,1087.06,490.881,283.985,951.673,454.017,240.916,845.941,494.938,301.377,831.582,490.755,228.977,763.556,69.8851,378.002,1473.57,4.32912,346.943,1282.94,-12.942,375.656,1081.38,-38.0364,314.203,1008.98,-1.1449,227.622,845.003,-33.4805,292.638,826.864,-40.655,212.974,763.36,370.03,227.484,992.249,98.3094,218.089,996.492,262.628,409.825,1016.44,181.13,405.033,1015.92,418.949,318.889,665.807,418.754,371.791,508.283,410.207,404.645,253.481,376.263,389.919,71.2395,323.002,432.6,60.5894,370.925,226.69,39.1303,45.4557,266.279,725.799,53.7137,342.554,502.016,40.0937,369.396,389.395,83.4434,381.836,69.8092,143.576,425.602,54.3351,85.1252,215.633,34.4096
