,,Sub003:LFHD,,,Sub003:RFHD,,,Sub003:LBHD,,,Sub003:RBHD,,,Sub003:C7,,,Sub003:T10,,,Sub003:CLAV,,,Sub003:STRN,,,Sub003:RBAK,,,Sub003:LSHO,,,Sub003:LUPA,,,Sub003:LELB,,,Sub003:LFRM,,,Sub003:LWRA,,,Sub003:LWRB,,,Sub003:LFIN,,,Sub003:RSHO,,,Sub003:RUPA,,,Sub003:RELB,,,Sub003:RFRM,,,Sub003:RWRA,,,Sub003:RWRB,,,Sub003:RFIN,,,Sub003:LASI,,,Sub003:RASI,,,Sub003:LPSI,,,Sub003:RPSI,,,Sub003:LTHI,,,Sub003:LKNE,,,Sub003:LTIB,,,Sub003:LANK,,,Sub003:LHEE,,,Sub003:LTOE,,,Sub003:RTHI,,,Sub003:RKNE,,,Sub003:RTIB,,,Sub003:RANK,,,Sub003:RHEE,,,Sub003:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1553,0,276.522,28.9216,813.244,118.419,27.8622,807.827,289.586,138.006,778.835,134.757,147.518,776.049,218.893,187.493,680.768,249.238,426.913,558.367,222.671,119.165,529.759,235.296,217.222,382.909,139.538,269.864,660.114,401.684,118.498,614.19,549.82,108.521,445.48,628.355,84.3994,344.959,576.046,-40.5513,265.177,513.729,-113.753,206.479,560.068,-90.5639,152.268,515.135,-179.416,140.372,66.9641,157.51,634.585,-47.3416,142.316,496.246,-166.059,130.022,329.115,-127.949,45.0838,279.305,-27.8531,-22.6048,144.042,-94.944,-52.5706,129.122,-14.8377,-85.3032,175.52,,,,,,,276.517,558.588,328.429,203.32,561.884,325.962,441.024,234.624,323.674,435.578,113.774,354.848,410.813,223.882,211.263,375.903,326.153,69.7772,321.814,371.639,66.7414,378.042,176.509,39.3593,17.5385,306.585,332.803,-0.690644,121.057,360.55,5.81964,151.253,283.199,,,,,,,90.0426,185.317,34.3873
1554,0,276.354,29.8326,815.648,118.288,28.8568,810.25,289.002,138.917,780.606,134.712,148.347,777.966,219.076,188.009,683.11,249.212,427.088,560.402,222.525,119.539,531.892,235.12,217.473,384.812,139.123,269.371,661.738,401.432,118.268,616.581,549.6,107.109,448.27,628.579,82.5299,347.958,576.062,-42.3299,267.895,513.656,-115.236,208.761,560.769,-92.3053,155.026,515.568,-180.981,142.859,66.612,156.875,637.221,-47.6016,141.312,498.952,-166.347,127.801,332.013,-127.758,42.8395,282.361,-27.8968,-24.3123,146.771,-95.0549,-54.9175,132.427,-14.2499,-86.9373,178.187,,,,,,,276.446,559.338,331.165,203.32,562.507,328.5,440.505,234.749,324.212,434.475,114.281,354.984,410.382,223.936,211.572,375.771,326.284,69.5383,321.756,371.718,66.9206,377.993,176.508,39.4515,17.9357,306.758,333.794,-0.392061,121.644,361.251,5.94384,152.058,283.717,,,,,,,89.9806,185.347,34.404
1555,0,276.269,31.0787,818.106,118.21,29.6472,812.916,289.049,139.501,783.001,134.376,148.9,780.151,217.633,187.558,684.657,248.891,427.172,562.771,222.358,119.892,534.309,234.907,217.929,387.062,138.705,269.333,663.957,400.815,118.278,619.002,549.344,105.834,451.243,628.405,80.5127,351.35,576.058,-44.0939,270.873,513.445,-116.683,211.218,561.425,-94.1897,158.106,515.979,-182.601,145.604,66.3149,156.493,639.939,-47.6588,140.125,501.868,-167.052,125.488,335.304,-127.826,40.605,285.593,-29.5754,-26.0805,149.05,-95.2652,-57.3455,135.966,-14.5465,-88.7298,180.669,,,,,,,276.283,559.631,333.792,203.008,562.845,331.336,439.29,234.764,324.82,433.833,114.333,355.503,409.966,224.123,212.035,375.535,326.222,69.8532,321.512,371.781,67.0381,377.954,176.538,39.3894,18.0552,306.938,335.213,-0.335206,122.305,362.108,6.57001,152.87,284.327,,,,,,,89.8932,185.378,34.4116
1556,0,276.133,31.5491,820.969,118.14,30.4194,815.792,289.776,139.891,785.478,134.506,149.558,782.538,218.422,187.97,687.592,249.043,427.277,565.574,222.242,120.279,536.983,234.707,218.468,389.631,138.804,269.292,666.493,400.561,118.089,621.786,549.186,104.526,454.454,628.597,78.6546,354.885,575.962,-45.8739,274.15,513.326,-118.2,213.954,562.028,-95.8429,161.285,516.393,-184.166,148.651,66.5601,156.301,642.792,-47.7596,138.944,504.996,-167.522,123,338.951,-127.935,38.2769,289.178,-29.6513,-28.0542,152.311,-95.4983,-59.8415,139.792,-13.5437,-90.4175,184.147,,,,,,,277.051,560.533,337.368,203.44,563.977,334.746,438.987,234.878,325.952,433.312,114.425,355.917,409.46,224.234,212.412,375.547,326.272,69.7954,321.297,371.779,67.0466,377.85,176.592,39.4239,18.6661,307.204,336.897,0.388331,123.255,362.699,6.60002,153.584,285.209,,,,,,,89.8356,185.435,34.4938
1557,0,276.14,32.0027,823.907,118.1,30.7426,818.953,289.108,140.447,787.906,134.443,149.922,785.188,218.584,188.25,690.794,248.94,427.364,568.662,222.116,120.703,539.898,234.505,219.058,392.48,138.552,269.061,669.242,400.148,117.76,624.884,549.116,103.06,458.019,628.699,76.731,358.83,575.85,-47.5768,277.711,513.113,-119.588,216.989,562.614,-97.5822,164.823,516.827,-185.769,151.961,66.5701,155.865,645.905,-47.9221,137.677,508.318,-167.633,120.961,342.335,-128.054,36.0596,293.26,-30.1752,-29.9922,155.658,-96.1779,-62.4167,143.962,-13.4874,-92.1525,187.418,,,,,,,277.197,561.324,341.451,203.554,564.844,338.554,438.07,235.012,327.106,432.45,114.9,356.152,408.99,224.477,212.867,375.378,326.31,69.9113,321.207,371.796,67.0514,377.734,176.611,39.5238,19.1984,307.557,338.631,0.849251,124.058,363.61,7.02464,154.496,286.1,,,,,,,89.794,185.479,34.5428
1558,0,276.144,32.3703,826.944,118.111,31.1633,822.281,289.327,140.594,790.728,134.385,150.162,788.135,218.54,188.369,694.043,249.061,427.152,572.186,221.917,121.111,542.941,234.301,219.682,395.616,138.289,268.776,672.405,399.67,117.351,628.133,548.923,101.671,461.936,628.757,74.8076,362.963,575.664,-49.2705,281.47,512.801,-120.835,220.066,563.25,-99.3407,168.683,517.212,-187.305,155.573,66.5329,155.293,649.293,-48.0088,136.298,511.883,-168.111,118.557,346.496,-128.385,33.7981,297.275,-30.641,-32.0979,159.311,-96.5521,-65.0231,148.168,-13.0411,-94.0019,190.999,,,,,,,277.698,562.091,345.486,203.998,565.707,342.964,437.105,235.125,328.313,431.606,115.215,356.389,408.384,224.697,213.27,375.185,326.297,70.1063,321.354,371.968,66.9353,377.554,176.608,39.6261,20.0081,307.937,340.127,1.43548,125.056,364.441,7.79424,155.521,286.889,,,,,,,89.7288,185.61,34.6087
1559,0,276.203,32.7315,830.054,118.029,31.2451,825.774,288.637,140.699,793.575,134.256,150.13,791.369,217.932,188.303,697.614,248.897,427.262,575.811,221.725,121.457,546.313,234.078,220.357,399.05,137.947,268.396,675.83,399.131,116.935,631.566,548.718,100.514,465.852,628.691,72.8032,367.338,575.455,-50.9971,285.532,512.481,-122.144,223.461,563.84,-100.99,172.705,517.607,-188.871,159.351,66.3813,154.599,652.84,-48.0755,134.876,515.651,-168.411,116.25,350.474,-128.608,31.4795,301.393,-31.187,-34.1831,163.102,-96.3982,-67.6518,152.475,-12.5444,-95.8756,195.084,,,,,,,278.086,562.941,350.39,204.259,566.958,347.822,436.115,235.229,329.7,430.824,115.231,357.022,407.885,225.027,213.499,374.961,326.374,70.1512,321.174,371.88,67.0227,377.621,176.648,39.5191,20.9527,308.295,341.537,2.20811,126.781,364.87,8.41678,156.572,287.847,,,,,,,89.6646,185.821,34.6643
1560,0,276.203,32.4145,833.564,118.088,31.2006,829.621,288.767,140.693,796.933,134.194,149.986,794.842,217.663,188.037,701.123,248.853,427.106,579.749,221.474,121.861,549.88,233.604,218.507,403.893,137.602,267.93,679.543,398.751,116.161,635.44,548.588,99.0234,470.31,628.776,70.9626,371.878,575.295,-52.6345,289.775,512.22,-123.43,227.02,564.39,-102.654,176.959,517.994,-190.365,163.364,66.0834,153.589,656.882,-48.1294,133.482,519.609,-168.412,114.06,354.475,-128.685,29.2381,305.761,-31.5926,-36.4441,167.186,-96.7154,-70.2928,157.061,-12.7123,-97.9223,198.979,,,,,,,278.667,563.674,355.388,204.781,567.659,352.761,435.003,235.294,331.164,429.608,115.683,357.152,407.083,225.255,214.096,374.768,326.449,70.3652,320.952,371.934,66.9541,377.644,176.709,39.5028,21.5717,308.708,343.679,2.97903,127.306,365.91,9.00563,157.613,288.815,,,,,,,89.7234,185.875,35.1954
1561,0,276.111,32.4189,837.282,117.986,30.9506,833.566,288.883,140.489,800.384,134.042,149.748,798.592,217.816,187.748,704.743,248.906,426.909,583.985,221.148,122.199,553.772,233.566,220.567,407.115,137.199,267.433,683.612,398.186,115.933,639.174,548.39,97.6268,474.855,628.662,69.114,376.689,575.117,-54.229,294.189,511.964,-124.637,230.759,564.952,-104.321,181.449,518.418,-191.887,167.636,66.1531,153.303,660.585,-48.1719,132.016,523.845,-168.545,111.778,358.953,-128.526,26.8616,310.329,-31.9778,-38.8065,171.605,-97.3838,-72.9804,162.02,-12.6207,-100.161,203.355,,,,,,,279.547,564.439,360.503,205.388,568.557,358.074,434.021,235.457,332.818,428.464,116.027,357.584,406.509,225.452,214.728,374.512,326.495,70.4221,320.778,371.994,66.8616,377.623,176.776,39.5443,22.3256,309.252,345.865,4.00755,128.284,366.726,9.93437,158.657,289.814,,,,,,,89.7643,186.16,35.2861
1562,0,276.174,32.1105,841.274,117.953,30.5614,837.762,288.196,140.283,804.209,133.948,149.382,802.721,214.664,185.068,707.505,248.765,426.515,588.444,220.874,122.497,558.005,233.699,221.132,411.01,136.596,266.92,687.895,397.551,114.898,643.645,547.805,96.2355,479.507,628.537,67.3189,381.711,574.915,-55.806,298.76,511.624,-125.872,234.787,565.426,-105.937,186.118,518.848,-193.377,172.029,65.5402,151.958,665.294,-47.855,130.51,528.311,-168.699,109.505,363.757,-128.652,24.7917,315.118,-32.5755,-41.0583,176.09,-97.6986,-75.5099,167.009,-13.1414,-102.435,207.907,,,,,,,279.919,565.023,365.997,205.549,569.381,363.849,432.437,235.395,334.639,427.335,116.439,357.871,405.42,225.889,215.262,374.325,326.576,70.4965,320.602,372.114,66.7776,377.597,176.823,39.4891,22.7575,309.768,348.295,4.77975,129.074,367.683,11.0285,159.77,290.818,,,,,,,89.8504,186.397,35.3277
1563,0,276.019,32.0753,845.597,117.763,29.9496,842.225,287.781,140.179,808.458,133.362,148.685,807.325,,,,248.575,426.318,593.034,220.658,122.827,562.545,233.298,222.567,415.319,136.23,266.617,692.355,396.898,114.262,648.149,547.571,94.7192,484.727,628.395,65.7258,386.928,574.613,-57.2809,303.569,511.427,-127.072,238.996,566.191,-107.603,191.231,519.191,-194.853,176.677,65.2448,149.295,671,-47.8092,129.317,532.828,-168.741,107.102,368.875,-128.814,22.562,320.156,-32.8938,-43.5149,180.991,-98.1433,-78.3583,172.464,-13.0935,-104.601,212.453,,,,,,,,,,205.122,569.113,369.776,431.664,235.782,336.666,425.9,116.602,358.458,404.339,226.338,216.062,373.897,326.798,70.6173,320.362,372.066,66.7794,377.413,177.014,39.6016,,,,6.25162,130.036,368.379,12.0474,159.639,292.358,,,,,,,89.9091,186.402,35.4894
1564,0,276.182,31.0062,850.267,117.735,29.4113,846.913,288.372,139.459,813.203,133.211,147.924,811.646,216.634,186.939,718.638,248.799,426.494,598.261,220.39,123.195,567.37,233.135,223.212,420.067,135.716,266.011,697.02,396.324,113.915,652.912,547.001,93.5528,489.823,628.303,63.7166,392.523,574.525,-58.8511,308.69,511.244,-128.1,243.31,566.879,-109.225,196.24,519.642,-196.234,181.563,65.4136,151.916,674.654,-47.5572,128.082,537.879,-169.028,106.072,373.495,-129.196,21.0506,324.861,-33.9602,-45.0088,185.179,-98.5767,-79.9011,177.266,-12.9581,-107.18,217.296,,,,,,,281.859,566.329,378.525,207.163,571.103,376.028,430.851,235.612,338.554,424.444,116.593,359.049,403.425,226.752,216.603,373.623,326.753,70.7034,320.217,372.14,66.6892,377.533,177.133,39.6109,,,,,,,,,,100.389,340.416,66.8186,,,,90.1774,186.773,35.3703
1565,0,275.825,31.0001,855.025,117.571,28.6821,851.799,287.412,139.206,817.946,132.87,147.51,816.783,216.339,186.912,723.826,248.767,425.979,603.272,220.234,123.401,572.453,233.322,222.84,425.178,135.544,265.836,702.48,395.887,113.605,658.12,546.674,92.0306,495.441,627.807,62.1049,398.215,574.154,-60.3042,313.882,511.115,-129.23,247.81,567.581,-110.739,201.486,519.89,-197.432,186.714,65.4808,150.647,679.864,-47.3392,126.854,543.168,-168.29,103.154,379.428,-128.719,18.25,330.968,-34.183,-47.8164,190.736,-98.7797,-82.6847,183.025,-13.0044,-109.531,222.818,,,,,,,282.427,566.96,384.223,207.795,571.9,382.623,429.822,235.357,340.738,423.211,116.446,359.809,402.329,227.048,217.249,373.173,326.855,70.9001,320.18,372.302,66.5622,377.498,177.078,39.5444,,,,9.03115,131.255,369.815,,,,100.601,340.396,67.1726,143.61,396.521,46.9166,90.2988,187.045,35.4289
1566,0,275.786,30.4482,860.1,117.445,27.7411,857.014,287.06,138.799,823.437,132.476,146.809,822.133,216.117,186.701,729.203,248.784,425.744,608.634,220.071,123.596,577.809,232.916,224.2,430.49,135.292,265.623,707.91,395.325,113.123,663.827,546.009,90.773,501.12,627.293,60.3955,404.14,573.779,-61.714,319.328,510.932,-130.195,252.424,568.302,-112.297,207.062,520.243,-198.721,191.942,65.4782,150.489,685.319,-46.9984,125.906,548.673,-167.816,101.206,385.224,-128.485,16.3304,336.526,-34.2531,-50.3136,196.607,-99.2282,-84.9921,188.959,-13.1665,-111.657,228.27,,,,,,,283.145,567.254,391.013,208.241,572.501,389.216,428.819,235.02,343.031,421.716,116.375,360.273,401.259,227.335,217.864,372.667,326.745,71.0546,319.798,372.222,66.5885,377.485,177.096,39.6037,,,,10.5529,131.543,370.446,,,,100.904,340.648,67.3425,143.764,396.663,46.8392,90.4393,187.156,35.6504
1567,0,275.565,30.043,865.573,117.339,27.104,862.424,286.72,138.428,829.054,132.125,146.121,827.798,216.203,186.246,734.423,248.799,425.494,614.185,219.924,123.81,583.409,232.852,224.563,436.151,135.104,265.456,713.556,394.856,112.895,669.707,545.392,89.5627,507.075,626.812,58.9106,410.291,573.378,-63.0912,325.006,510.778,-131.129,257.278,569.101,-113.809,212.809,520.644,-200.033,197.242,65.4213,150.287,691.028,-46.6038,124.982,554.534,-167.558,99.4785,391.041,-128.28,14.1998,342.639,-34.7008,-52.5579,202.243,-99.5816,-87.3089,195.13,-13.2606,-113.797,233.914,,,,,,,284.038,567.811,397.595,208.93,572.715,396.027,427.831,234.484,345.207,420.056,116.18,360.822,400.225,227.587,218.53,372.742,326.767,71.3424,319.637,372.281,66.5707,377.475,177.178,39.6268,26.6262,311.563,362.14,11.9307,131.843,371.045,,,,101.162,340.772,67.5104,143.875,396.745,46.8276,90.5481,187.223,35.6559
1568,0,275.522,29.4376,871.334,117.199,26.4047,868.125,286.266,138.003,834.958,131.762,145.557,833.72,216.042,186.006,740.279,248.838,425.258,619.838,219.813,123.911,589.27,232.829,224.697,442.065,135.124,265.341,719.685,394.59,112.252,676.178,544.773,88.3836,513.299,626.258,57.454,416.629,572.939,-64.3569,330.832,510.68,-132.09,262.18,569.879,-115.327,218.706,521.026,-201.243,202.728,65.618,150.788,696.702,-46.2952,124.151,560.563,-167.332,98.0443,397.077,-128.14,12.4451,348.808,-35.0634,-54.6742,208.152,-100.15,-89.6831,201.749,-13.4111,-115.635,239.674,,,,,,,284.739,567.923,404.601,209.174,573.126,402.685,427.389,233.692,347.85,418.472,115.419,361.854,399.063,227.848,219.087,372.441,326.867,71.3916,319.441,371.884,66.5704,377.468,177.21,39.5838,26.1349,311.913,365.563,13.1345,131.941,371.608,,,,101.435,340.976,67.7246,144.072,395.963,46.339,90.5303,187.514,35.6407
1569,0,275.249,29.1814,877.341,117.04,25.7226,874.134,285.984,137.682,841.283,131.282,144.865,839.892,213.662,183.59,745.575,248.921,424.768,625.698,219.757,124.021,595.398,233.14,223.891,448.283,134.647,265.36,725.583,394.114,112.085,682.492,544.07,87.2803,519.718,625.516,56.0796,423.074,572.554,-65.6131,336.9,510.577,-132.976,267.395,570.636,-116.697,224.89,521.279,-202.133,208.394,65.271,149.573,703.667,-45.9885,123.436,566.848,-166.925,96.2241,403.515,-127.827,10.6957,355.216,-35.6719,-56.5834,214.178,-100.512,-91.8331,208.39,-13.4954,-117.47,245.799,,,,,,,285.113,567.853,411.117,209.414,573.194,409.516,426.189,233.005,350.013,416.929,115.106,362.496,397.951,228.031,219.756,372.163,326.894,71.5672,318.998,371.698,66.5111,377.465,177.151,39.536,26.8493,311.909,368.322,14.1221,131.879,372.1,,,,101.352,341.125,67.8977,143.989,397.002,47.1565,90.6439,187.414,35.816
1570,0,275.04,28.6697,883.76,116.879,25.4527,880.416,285.918,137.369,847.703,131.333,144.656,846.418,215.108,184.823,752.479,249.151,424.614,631.619,219.726,124.056,601.77,232.991,224.602,454.516,134.954,265.456,731.906,393.88,111.588,689.318,543.876,86.3357,526.235,625.063,54.841,429.754,572.193,-66.7208,343.091,510.755,-133.846,272.926,571.648,-118.155,231.165,521.651,-203.106,214.167,65.6764,150.705,709.584,-45.8373,122.83,573.452,-166.11,94.9509,409.976,-127.724,9.20107,361.796,-35.85,-58.6902,220.647,-100.837,-93.7322,215.122,-13.5377,-119.353,252.145,,,,,,,286.257,567.993,418.182,210.075,573.437,416.561,425.602,232.234,352.484,415.672,114.845,363.099,396.858,228.2,220.417,371.886,326.857,71.7799,318.931,371.658,66.5396,377.535,177.121,39.572,28.1483,311.823,370.945,15.3696,131.719,372.543,,,,101.951,341.266,68.0638,144.288,396.772,46.8745,90.8293,187.371,35.9628
1571,0,274.897,28.3907,890.417,116.734,25.0418,887.035,285.815,137.048,854.753,131.445,145.073,853.166,214.741,184.505,759.396,249.347,424.215,637.695,219.698,124.01,608.409,232.914,224.306,461.116,134.997,265.538,738.388,393.504,111.25,696.116,543.235,85.3853,532.982,624.528,53.7701,436.477,571.924,-67.8397,349.477,510.861,-134.722,278.758,572.275,-119.199,237.67,522.214,-204.143,220.032,65.8782,151.124,716.245,-45.5839,122.321,580.229,-165.624,93.6243,416.692,-127.36,7.76106,368.583,-36.247,-60.5751,227.2,-101.297,-95.7889,222.293,-13.5171,-121.348,258.606,,,,,,,286.821,567.717,425.394,210.478,573.393,423.644,424.776,231.469,354.914,414.099,114.541,363.612,395.805,228.405,221.067,371.467,326.887,71.9944,318.63,371.51,66.6107,377.569,177.104,39.6034,28.9503,311.731,373.7,16.3785,131.593,372.772,,,,101.942,341.667,68.1428,144.498,396.717,46.9505,90.6012,187.834,35.8388
1572,0,274.786,28.2231,897.429,116.62,24.7306,893.957,285.546,136.927,861.725,130.973,144.094,860.177,215.349,185.246,766.474,249.589,423.822,643.877,219.72,123.952,615.241,232.854,224.394,467.861,135.192,265.497,745.119,393.369,110.601,703.365,543.003,84.6528,539.806,624.02,52.7176,443.347,571.766,-68.8321,355.968,511.077,-135.563,284.7,572.946,-120.274,244.195,522.667,-204.92,226.053,66.1599,151.516,723.225,-45.4521,121.751,587.232,-165.064,92.5211,423.557,-127.174,6.51439,375.747,-36.5655,-62.3242,233.921,-101.635,-97.5041,229.541,-13.7436,-122.912,265.06,,,,,,,287.512,567.495,432.296,210.865,573.279,430.77,423.622,230.631,357.5,412.882,113.97,364.256,394.577,228.635,221.687,371.154,326.844,72.0577,318.185,371.353,66.585,377.627,177.118,39.6328,29.7256,311.475,376.51,17.3953,131.352,373.081,,,,102.26,341.912,68.3732,144.756,396.627,47.0045,90.7676,187.552,36.0819
1573,0,274.69,28.2609,904.668,116.545,24.6104,901.265,285.507,136.958,869.08,130.794,143.956,867.478,215.435,185.295,773.571,249.892,423.356,650.175,219.721,123.735,622.376,233.09,223.763,474.591,135.238,265.599,751.822,393.285,110.051,710.751,542.711,83.7224,547.099,623.549,51.7049,450.406,571.681,-69.684,362.555,511.337,-136.516,290.656,573.709,-121.195,250.953,523.273,-205.637,232.187,66.1905,151.387,730.496,-45.1136,121.257,594.447,-164.442,91.4733,430.654,-126.721,5.32623,382.971,-36.9413,-63.9864,240.832,-102.026,-99.0151,236.786,-13.9552,-124.629,271.858,,,,,,,288.065,567.157,439.471,211.185,573.091,438.043,422.723,229.871,360.003,411.11,113.53,364.796,393.318,228.812,222.226,370.587,326.745,72.331,317.711,371.192,66.5502,377.71,177.113,39.5562,30.4852,310.676,379.716,18.3651,131.003,373.468,,,,102.767,341.848,68.7051,144.691,395.572,45.8047,90.6625,187.608,36.1139
1574,0,274.779,28.3664,912.236,116.564,24.5783,908.845,285.626,137.25,876.414,130.58,143.929,874.975,215.253,184.991,780.369,250.162,422.839,656.519,219.753,123.454,629.708,233.229,223.205,481.581,135.343,265.598,758.764,393.077,109.573,718.134,542.446,83.0135,554.291,623.132,50.7676,457.435,571.784,-70.6437,369.361,511.703,-137.195,297.102,574.401,-122.032,257.773,523.885,-206.348,238.358,65.8014,149.872,738.405,-44.9308,120.762,601.7,-163.949,90.5386,437.86,-126.424,4.27131,390.288,-37.2287,-65.5664,247.927,-102.524,-100.512,244.295,-14.1167,-126.438,278.652,,,,,,,288.574,566.766,446.748,211.556,572.887,445.371,421.852,229.066,362.471,409.908,112.85,365.296,392.077,228.954,222.749,369.971,326.689,72.471,317.206,371.226,66.3631,377.672,177.19,39.5023,31.2223,310.066,382.704,19.448,130.562,373.709,,,,103.238,341.88,69.0364,145.287,395.251,45.9216,90.5404,187.624,36.0554
1575,0,274.649,28.8489,920.026,116.58,24.8057,916.632,285.679,137.659,884.202,130.655,144.571,882.631,214.398,183.85,787.12,250.441,422.323,662.97,219.745,123.127,637.236,233.249,223.343,488.575,135.488,265.613,765.879,392.945,108.987,725.745,542.223,82.1439,561.757,622.896,49.9641,464.844,571.922,-71.5376,376.257,512.073,-137.973,303.435,575.12,-122.778,264.701,524.583,-207.011,244.716,66.2516,151.015,745.853,-44.7191,120.342,609.134,-163.397,89.708,445.251,-125.972,3.21011,397.845,-37.646,-67.0935,255.176,-102.96,-101.77,251.671,-14.4623,-128.198,285.704,,,,,,,289.037,566.23,454.203,211.848,572.439,452.729,421.113,228.459,364.704,408.323,112.204,365.703,390.851,229.044,223.125,369.494,326.83,72.697,316.635,371.012,66.4455,377.671,177.211,39.545,31.8128,309.426,385.776,20.4889,130.077,373.887,,,,103.679,341.93,69.2952,145.931,394.895,46.0475,90.6231,187.597,36.2224
1576,0,274.744,29.4508,928.091,116.738,25.0693,924.745,285.189,137.95,892.067,130.357,144.232,890.458,215.019,184.216,795.075,250.71,421.758,669.523,219.786,122.765,644.943,233.508,221.832,495.946,135.738,265.645,772.998,393.063,108.255,733.805,542.287,81.5897,569.301,622.57,49.1153,472.127,572.155,-72.3467,383.279,512.509,-138.643,309.965,575.835,-123.439,271.764,525.323,-207.522,251.194,66.0262,150.321,753.711,-44.5057,119.81,616.766,-163.022,88.8213,452.841,-125.755,2.35653,405.385,-38.1573,-68.4657,262.428,-103.541,-103.052,259.349,-14.9341,-129.785,292.826,,,,,,,289.535,565.734,461.548,212.218,571.98,460.115,420.239,227.598,366.954,406.999,111.55,365.911,389.588,229.055,223.423,368.945,326.871,72.9231,316.039,370.872,66.395,377.617,177.199,39.5216,32.478,308.837,388.746,21.5495,129.462,374.157,,,,104.121,341.894,69.5433,146.579,394.631,46.0584,90.5823,187.574,36.4102
1577,0,274.982,30.2143,936.422,116.973,25.5011,933.131,285.195,138.624,900.011,130.364,144.627,898.47,215.115,184.205,802.612,251.01,421.148,676.125,219.817,122.322,652.814,233.633,220.886,503.322,135.983,265.679,780.326,392.951,107.797,741.621,542.158,80.8131,576.941,622.399,48.3008,479.73,572.421,-73.1179,390.361,513.03,-139.328,316.46,576.623,-124.168,278.922,526.045,-208.072,257.826,66.616,151.022,761.253,-44.3762,119.382,624.488,-162.485,88.1384,460.385,-125.428,1.31815,413.077,-38.5568,-69.8321,269.892,-104.137,-104.174,266.964,-15.482,-131.062,300.034,,,,,,,289.945,565.01,468.891,212.488,571.387,467.525,419.319,226.7,368.909,405.188,110.83,366.141,388.409,229.151,223.794,368.544,326.842,73.1236,315.535,370.682,66.3686,377.667,177.307,39.6021,32.9532,308.04,391.973,22.6638,128.968,374.383,,,,104.58,341.859,69.7973,147.118,394.21,46.3684,90.5174,187.598,36.4374
1578,0,275.394,31.1431,944.969,117.311,26.0059,941.777,285.01,139.517,908.056,130.148,145.003,906.642,213.626,182.937,809.529,250.898,420.456,682.718,219.88,121.78,660.784,233.841,219.537,510.815,135.885,265.733,787.789,392.859,107.205,749.704,542.057,80.0631,584.727,622.231,47.485,487.37,572.774,-73.925,397.666,513.3,-139.88,323.447,577.378,-124.948,286.346,526.745,-208.615,264.528,66.1115,150.203,769.45,-44.2288,118.973,632.376,-162.181,87.4806,468.119,-125.344,0.534871,420.79,-39.4542,-70.8676,277.167,-104.809,-105.334,274.638,-16.3584,-132.204,307.34,,,,,,,290.157,564.2,476.026,212.473,570.673,474.988,418.056,225.642,370.915,403.766,110.144,366.23,387.276,229.173,224.168,368.015,326.939,73.235,315.018,370.545,66.3253,377.593,177.306,39.5261,33.4535,307.381,395.071,23.3342,128.165,374.809,,,,104.72,341.831,70.0454,147.21,394.208,46.5222,90.2722,187.669,36.3996
1579,0,275.784,32.517,953.578,117.727,26.8125,950.62,285.117,140.715,916.026,130.686,145.885,914.745,215.923,185.256,817.763,251.627,419.824,689.402,219.961,121.21,668.883,234.029,218.394,518.386,136.528,265.81,795.223,393.048,106.689,757.838,542.047,79.0516,592.673,622.456,46.6768,495.155,573.095,-74.739,405.119,514.078,-140.626,330.302,578.32,-125.664,293.847,527.509,-209.101,271.37,66.475,150.295,777.533,-44.0894,118.486,640.416,-161.505,86.7061,475.841,-125.309,-0.315214,428.607,-39.6878,-72.1708,284.742,-105.453,-106.262,282.373,-16.614,-133.531,314.747,,,,,,,290.814,563.573,483.299,213.107,570.082,482.331,416.989,224.52,372.934,402.194,109.319,366.459,386.118,229.067,224.492,367.728,326.844,73.3657,315.051,370.445,66.2498,377.837,177.342,39.6464,34.3775,306.925,397.984,24.7161,127.837,374.823,,,,105.399,342.43,69.8469,148.539,393.542,46.6412,90.2585,187.476,36.4531
