
Trajectories
120
,,Sub003:LFHD,,,Sub003:RFHD,,,Sub003:LBHD,,,Sub003:RBHD,,,Sub003:C7,,,Sub003:T10,,,Sub003:CLAV,,,Sub003:STRN,,,Sub003:RBAK,,,Sub003:LSHO,,,Sub003:LUPA,,,Sub003:LELB,,,Sub003:LFRM,,,Sub003:LWRA,,,Sub003:LWRB,,,Sub003:LFIN,,,Sub003:RSHO,,,Sub003:RUPA,,,Sub003:RELB,,,Sub003:RFRM,,,Sub003:RWRA,,,Sub003:RWRB,,,Sub003:RFIN,,,Sub003:LASI,,,Sub003:RASI,,,Sub003:LPSI,,,Sub003:RPSI,,,Sub003:LTHI,,,Sub003:LKNE,,,Sub003:LTIB,,,Sub003:LANK,,,Sub003:LHEE,,,Sub003:LTOE,,,Sub003:RTHI,,,Sub003:RKNE,,,Sub003:RTIB,,,Sub003:RANK,,,Sub003:RHEE,,,Sub003:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2929,0,296.26,302.336,1717.65,139.908,283.31,1718.87,294.073,416.968,1707.42,,,,218.613,445.851,1517.69,231.843,495.154,1235.51,228.771,304.844,1441.21,238.25,258.358,1272.63,144.424,495.35,1425.9,424.809,379.756,1477.91,480.417,357.527,1232.91,500.005,366.345,1101.77,489.029,279.954,969.635,448.711,238.537,864.148,500.29,289.873,849.175,485.406,216.603,783.456,55.2596,404.429,1476.07,-12.3192,371.809,1288.72,-36.8837,400.707,1088.67,-61.957,337.13,1016.4,-21.4279,257.158,848.7,-66.9731,314.394,834.936,-62.6121,235.035,770.844,362.754,246.463,1003.44,92.7325,236.496,1003.81,255.738,429.439,1015.91,174.196,424.163,1013.99,407.475,315.335,669.993,401.698,353.153,509.071,399.976,391.559,255.782,372.152,388.625,72.3841,318.302,431.434,61.3966,370.231,227.11,39.4932,42.1769,270.726,729.757,56.3488,329.196,502.258,42.3636,355.516,388.809,83.7515,381.428,69.8872,144.51,424.996,54.2312,82.4002,216.377,34.707
2930,0,296.305,302.267,1717.66,140.023,283.279,1718.9,294.123,416.946,1707.41,,,,218.654,445.832,1517.68,231.964,495.521,1235.61,228.809,304.763,1441.21,238.261,258.304,1272.66,144.5,495.37,1425.92,424.971,379.804,1477.94,480.449,357.448,1232.91,499.964,366.221,1101.78,489.004,279.934,969.631,448.651,238.521,864.132,500.231,289.841,849.144,485.323,216.608,783.423,55.7158,404.412,1475.59,-12.2766,371.642,1288.79,-36.8888,400.754,1088.69,-61.9645,337.176,1016.43,-21.4621,257.205,848.717,-67.0221,314.42,834.96,-62.6238,235.001,770.896,362.708,246.404,1003.43,92.6992,236.495,1003.81,255.95,429.85,1015.92,174.201,424.203,1013.98,407.465,315.355,670.004,401.714,353.185,509.043,399.97,391.597,255.786,372.179,388.59,72.4387,318.308,431.401,61.3823,370.208,227.08,39.4927,42.1726,270.773,729.752,56.3183,329.29,502.262,42.3721,355.549,388.813,83.7274,381.45,69.9269,144.511,425.011,54.2691,82.3991,216.387,34.7041
2931,0,296.345,302.264,1717.65,139.996,283.266,1718.95,294.199,416.905,1707.38,,,,218.792,446.145,1517.86,232.036,495.566,1235.62,228.853,304.73,1441.24,238.276,258.28,1272.62,144.558,495.291,1425.93,424.878,379.577,1477.94,480.486,357.43,1232.91,500.006,366.229,1101.76,488.997,279.91,969.597,448.58,238.502,864.142,500.202,289.832,849.134,485.227,216.591,783.431,55.6572,403.958,1475.84,-12.2354,371.822,1288.78,-36.8931,400.637,1088.72,-61.979,337.206,1016.45,-21.5246,257.188,848.787,-67.0728,314.479,834.995,-62.5386,234.854,770.977,362.698,246.343,1003.41,92.6683,236.541,1003.83,255.667,428.639,1015.74,174.231,424.228,1014,407.495,315.361,669.989,401.861,353.088,509.214,399.995,391.634,255.785,372.156,388.553,72.3643,318.344,431.355,61.3622,370.215,227.066,39.4805,42.1379,270.834,729.753,56.3109,329.343,502.286,42.3582,355.638,388.789,83.7298,381.414,69.8745,144.488,424.983,54.2362,82.3881,216.39,34.7242
2932,0,296.418,302.254,1717.63,140.174,283.247,1718.91,294.321,416.649,1707.23,,,,218.809,446.08,1517.86,232.096,495.486,1235.62,228.862,304.641,1441.27,238.274,258.296,1272.59,144.621,495.341,1425.97,424.953,379.497,1477.92,480.544,357.37,1232.9,500.091,366.273,1101.67,488.986,279.863,969.593,448.548,238.484,864.149,500.145,289.794,849.114,485.162,216.576,783.413,55.8644,404.383,1475.6,-12.1974,371.63,1288.81,-36.919,400.799,1088.78,-62.029,337.278,1016.51,-21.5817,257.233,848.819,-67.1,314.507,835.033,-62.7845,235.131,770.974,362.67,246.328,1003.37,92.6648,236.581,1003.81,256.008,429.747,1015.9,174.244,424.22,1014.01,407.524,315.389,669.982,401.763,353.204,509.1,400.045,391.655,255.772,372.198,388.586,72.4398,318.289,431.414,61.38,370.223,227.123,39.5075,42.0946,270.903,729.773,56.2836,329.41,502.266,42.3487,355.702,388.799,83.7459,381.426,69.896,144.52,425.001,54.2437,82.4175,216.395,34.7049
2933,0,296.419,302.228,1717.63,140.13,283.307,1718.85,294.382,416.618,1707.21,,,,218.833,445.691,1517.67,232.167,495.5,1235.64,228.917,304.596,1441.25,238.299,258.279,1272.59,144.698,495.276,1425.98,424.992,379.451,1477.84,480.569,357.289,1232.89,500.077,366.181,1101.73,488.962,279.819,969.578,448.484,238.455,864.139,500.104,289.811,849.116,485.086,216.553,783.382,55.438,403.936,1476.64,-12.1639,371.854,1288.81,-37.0264,401.035,1088.88,-62.0969,337.337,1016.55,-21.7425,256.757,848.943,-67.1758,314.506,835.057,-62.7089,234.706,771.146,362.622,246.215,1003.38,92.6171,236.644,1003.81,255.721,428.68,1015.78,174.313,424.22,1014.02,407.535,315.398,669.973,401.83,353.319,509.125,400.036,391.681,255.767,372.138,388.606,72.2887,318.308,431.387,61.3597,370.199,227.114,39.4839,42.0658,270.951,729.746,56.2499,329.492,502.259,42.3161,355.76,388.802,83.7362,381.413,69.8853,144.492,425.017,54.2265,82.406,216.403,34.7975
2934,0,296.404,302.184,1717.7,140.204,283.244,1718.91,294.463,416.574,1707.19,,,,218.983,445.991,1517.85,232.249,495.464,1235.62,228.956,304.567,1441.28,238.284,258.297,1272.54,144.773,495.274,1425.99,425.059,379.322,1477.84,480.602,357.203,1232.91,500.226,366.292,1101.62,488.971,279.799,969.564,448.439,238.437,864.114,500.096,289.763,849.106,485.05,216.565,783.353,55.6099,404.411,1476.36,-12.1477,371.873,1288.86,-36.9796,400.85,1088.86,-62.1276,337.379,1016.59,-21.7814,257.313,848.805,-67.271,314.537,835.139,-62.7904,234.818,771.187,362.602,246.219,1003.34,92.5962,236.667,1003.82,256.099,429.69,1015.88,174.322,424.213,1014,407.534,315.473,669.965,401.857,353.384,509.113,400.062,391.717,255.778,372.165,388.643,72.318,318.299,431.405,61.3803,370.195,227.123,39.4913,42.0168,271.054,729.754,56.2178,329.59,502.276,42.3034,355.825,388.791,83.7242,381.435,69.8831,144.516,425.015,54.2273,82.3983,216.427,34.7037
2935,0,296.515,302.172,1717.67,140.185,283.274,1718.86,294.464,416.748,1707.26,,,,219.054,445.946,1517.85,232.264,495.087,1235.56,228.992,304.458,1441.26,238.318,258.245,1272.55,144.85,495.264,1426,425.082,379.156,1477.91,480.665,357.118,1232.92,500.223,366.108,1101.67,488.966,279.763,969.554,448.405,238.411,864.119,500.087,289.716,849.083,484.989,216.537,783.338,56.0758,403.78,1475.99,-12.1117,371.891,1288.89,-37.0412,401.05,1088.9,-62.1589,337.408,1016.63,-21.9196,257.282,848.858,-67.3482,314.528,835.185,-62.9911,234.411,771.451,362.577,246.139,1003.34,92.5579,236.71,1003.82,255.834,428.584,1015.76,174.377,424.234,1014.02,407.591,315.472,669.967,401.893,353.444,509.118,400.096,391.76,255.785,372.173,388.624,72.3014,318.331,431.413,61.3785,370.198,227.131,39.5297,41.9953,271.133,729.775,56.2387,329.662,502.27,42.3003,355.928,388.8,83.7478,381.426,69.883,144.529,425.016,54.2335,82.3749,216.394,34.7586
2936,0,296.536,302.113,1717.67,140.216,283.288,1718.88,294.605,416.46,1707.13,,,,219.117,445.908,1517.85,232.369,495.458,1235.64,229.024,304.391,1441.26,238.35,258.24,1272.55,144.937,495.265,1426.02,425.126,379.071,1477.82,480.709,356.972,1232.9,500.271,365.985,1101.69,488.986,279.7,969.536,448.37,238.371,864.098,500.087,289.695,849.069,484.94,216.489,783.31,55.71,404.374,1476.17,-12.1339,371.846,1288.9,-36.9414,400.33,1088.87,-62.2454,337.449,1016.7,-22.0515,256.827,849.086,-67.4211,314.553,835.25,-63.0769,234.557,771.479,362.549,246.099,1003.32,92.5509,236.761,1003.82,256.17,429.622,1015.89,174.392,424.267,1014.02,407.602,315.536,669.97,402.106,353.396,509.16,400.13,391.808,255.785,372.189,388.541,72.3624,318.316,431.42,61.1947,370.186,227.144,39.5078,41.9713,271.201,729.76,56.2013,329.78,502.283,42.2826,355.979,388.823,83.7245,381.444,69.8804,144.499,425.027,54.2335,82.3664,216.403,34.6961
2937,0,296.585,302.098,1717.7,140.307,283.194,1718.95,294.68,416.431,1707.11,,,,219.194,445.873,1517.85,232.467,495.455,1235.65,229.046,304.341,1441.22,238.314,258.158,1272.54,145.021,495.632,1426.24,425.263,378.789,1477.88,480.95,356.962,1232.88,500.313,365.902,1101.68,488.972,279.612,969.52,448.368,238.395,864.063,500.09,289.666,849.036,484.929,216.493,783.276,55.6903,404.845,1476.31,-12.0926,371.916,1288.93,-36.9523,400.165,1088.88,-62.2854,337.457,1016.76,-22.1541,257.267,848.985,-67.518,314.569,835.304,-63.2806,234.495,771.598,362.536,246.049,1003.3,92.5259,236.762,1003.82,255.913,428.584,1015.76,174.425,424.234,1014.05,407.614,315.561,669.97,402.166,353.484,509.193,400.125,391.85,255.762,372.231,388.656,72.4451,318.364,431.4,61.3448,370.197,227.105,39.4814,41.9192,271.273,729.778,56.1763,329.902,502.266,42.266,356.099,388.812,83.7155,381.425,69.8512,144.507,425.029,54.2343,82.3717,216.397,34.7611
2938,0,296.634,302.065,1717.68,140.398,283.234,1718.88,294.765,416.379,1707.09,,,,219.258,445.814,1517.87,232.524,495.429,1235.66,229.05,304.272,1441.2,238.394,258.263,1272.47,145.096,495.639,1426.26,425.251,378.79,1477.79,480.998,356.842,1232.87,500.467,365.961,1101.58,489.021,279.571,969.469,448.345,238.346,864.045,500.111,289.596,849.004,484.908,216.459,783.247,55.7458,404.846,1476.34,-12.0894,371.762,1289.03,-36.9843,400.241,1088.94,-62.3537,337.516,1016.83,-22.2238,257.725,848.991,-67.6062,314.573,835.355,-63.4374,234.471,771.705,362.544,246.058,1003.29,92.5142,236.818,1003.83,255.898,428.603,1015.78,174.444,424.335,1014.06,407.625,315.562,669.974,402.005,353.641,509.118,400.166,391.886,255.769,372.243,388.638,72.4631,318.309,431.428,61.226,370.186,227.14,39.4598,41.9145,271.339,729.785,56.1626,329.953,502.27,42.2569,356.129,388.801,83.7313,381.457,69.9067,144.515,425.039,54.2407,82.3843,216.45,34.7292
2939,0,296.662,301.972,1717.69,140.383,283.218,1718.93,294.837,416.302,1707.06,,,,219.361,445.733,1517.89,232.614,495.409,1235.7,229.082,304.191,1441.16,238.367,258.182,1272.48,145.183,495.23,1426.14,425.308,378.508,1477.77,481.043,356.721,1232.87,500.446,365.679,1101.67,489.026,279.517,969.461,448.348,238.296,864.013,500.132,289.573,848.961,484.911,216.433,783.208,55.8859,404.328,1476.2,-12.0558,371.945,1289.04,-37.0168,400.274,1088.98,-62.434,337.535,1016.89,-22.4046,257.371,849.225,-67.7412,314.586,835.454,-63.7026,234.879,771.639,362.514,245.998,1003.27,92.4893,236.876,1003.82,256.317,429.665,1015.9,174.547,424.276,1014.05,407.652,315.588,669.975,402.2,353.615,509.19,400.165,391.949,255.748,372.169,388.613,72.2685,318.334,431.431,61.3573,370.194,227.102,39.5512,41.9025,271.373,729.782,56.1521,330.052,502.276,42.2525,356.203,388.805,83.7038,381.446,69.8782,144.511,425.049,54.2218,82.3667,216.419,34.7047
2940,0,296.728,301.907,1717.69,140.337,283.247,1718.9,294.842,416.45,1707.17,,,,219.421,445.709,1517.89,232.71,495.395,1235.69,229.096,304.066,1441.13,238.364,258.049,1272.46,145.244,495.205,1426.16,425.384,378.59,1477.78,481.115,356.589,1232.86,500.531,365.603,1101.65,489.055,279.42,969.433,448.372,238.265,863.988,500.204,289.499,848.964,484.928,216.414,783.166,56.3556,404.338,1475.77,-12.0494,371.974,1289.07,-37.0633,400.301,1089.05,-62.5086,337.537,1016.96,-22.6243,257.388,849.32,-67.8531,314.577,835.529,-63.7687,234.635,771.789,362.503,246.002,1003.24,92.4856,236.936,1003.81,256.161,429.265,1015.95,174.554,424.309,1014.07,407.686,315.591,669.957,402.25,353.66,509.107,400.214,391.973,255.753,372.259,388.623,72.4479,318.305,431.433,61.2219,370.201,227.123,39.5299,41.9209,271.401,729.781,56.1584,330.063,502.285,42.2452,356.225,388.802,83.7032,381.456,69.8927,144.51,425.001,54.2324,82.3747,216.447,34.7653
2941,0,296.706,301.823,1717.69,140.452,283.136,1718.98,294.908,416.352,1707.11,,,,219.498,445.625,1517.9,232.716,495.047,1235.66,229.111,303.962,1441.1,238.394,258.138,1272.42,145.371,495.226,1426.2,425.36,378.341,1477.77,481.214,356.458,1232.87,500.683,365.66,1101.57,489.127,279.38,969.407,448.417,238.242,863.949,500.252,289.44,848.937,484.936,216.365,783.137,56.4343,404.322,1475.77,-12.0433,372.024,1289.12,-37.1011,400.347,1089.1,-62.5885,337.569,1017.05,-22.7543,257.797,849.225,-67.9936,314.582,835.604,-63.961,234.509,771.924,362.529,245.994,1003.23,92.4674,236.952,1003.81,256.07,428.606,1015.79,174.604,424.386,1014.06,407.701,315.601,669.968,402.28,353.726,509.158,400.243,391.991,255.763,372.249,388.615,72.3642,318.334,431.422,61.166,370.188,227.156,39.4928,41.9117,271.447,729.781,56.147,330.106,502.289,42.249,356.229,388.801,83.7047,381.443,69.8531,144.522,425.047,54.2155,82.374,216.469,34.7103
2942,0,296.787,301.762,1717.69,140.386,283.157,1719.01,295.048,416.092,1707,,,,219.562,445.197,1517.72,232.853,495.379,1235.73,229.151,303.879,1441.08,238.416,258.098,1272.4,145.478,495.257,1426.22,425.424,378.173,1477.79,481.249,356.287,1232.86,500.733,365.549,1101.58,489.147,279.269,969.396,448.468,238.209,863.909,500.325,289.39,848.935,484.99,216.328,783.117,56.5103,404.371,1475.8,-12.0603,372.018,1289.16,-37.1827,400.353,1089.12,-62.667,337.561,1017.13,-22.929,257.727,849.313,-68.174,314.556,835.693,-64.1214,234.669,771.944,362.5,245.939,1003.24,92.4797,237.008,1003.81,256.112,428.588,1015.78,174.652,424.409,1014.06,407.738,315.626,669.985,402.303,353.837,509.163,400.255,392.007,255.765,372.271,388.68,72.4544,318.364,431.419,61.2149,370.179,227.158,39.538,41.9324,271.454,729.786,56.1405,330.127,502.283,42.2301,356.248,388.814,83.7042,381.458,69.8833,144.522,425.01,54.2166,82.4019,216.454,34.749
2943,0,296.904,301.321,1717.55,140.59,283.138,1718.97,295.115,416.022,1707,,,,219.664,445.065,1517.75,232.9,495.377,1235.78,229.216,303.805,1441.08,238.419,258.069,1272.39,145.617,495.23,1426.25,425.481,378.032,1477.79,481.315,356.158,1232.87,500.727,365.299,1101.68,489.22,279.204,969.391,448.515,238.199,863.874,500.398,289.341,848.938,485.065,216.307,783.092,56.5863,404.364,1475.82,-12.0284,372.095,1289.18,-37.3012,400.968,1089.25,-62.7538,337.58,1017.17,-23.0633,257.219,849.397,-68.327,314.495,835.746,-64.3411,234.466,772.122,362.51,245.931,1003.23,92.4606,237.055,1003.85,256.125,428.616,1015.82,174.691,424.371,1014.06,407.742,315.649,669.983,402.337,353.849,509.162,400.294,392.052,255.755,372.285,388.669,72.3651,318.378,431.425,61.3338,370.189,227.155,39.5282,41.9148,271.509,729.782,56.1338,330.129,502.281,42.2295,356.235,388.806,83.7273,381.427,69.8566,144.539,425.015,54.2324,82.3723,216.424,34.7201
2944,0,296.912,301.51,1717.7,140.531,283.086,1719.06,295.232,415.926,1707,,,,219.769,445.421,1517.98,232.995,495.367,1235.84,229.258,303.74,1441.06,238.473,258.143,1272.37,145.729,495.184,1426.26,425.581,377.927,1477.81,481.378,356.001,1232.89,500.806,365.15,1101.67,489.277,279.116,969.401,448.58,238.139,863.86,500.483,289.285,848.943,485.124,216.249,783.087,56.2879,404.325,1476.28,-12.0154,372.11,1289.25,-37.3046,400.825,1089.23,-62.8765,337.611,1017.25,-23.1332,257.081,849.478,-68.5238,314.497,835.805,-64.7074,234.682,772.149,362.512,245.938,1003.22,92.449,237.097,1003.84,256.126,428.597,1015.8,174.706,424.43,1014.12,407.78,315.633,670,402.374,353.912,509.192,400.321,392.065,255.73,372.244,388.603,72.3379,318.372,431.431,61.3472,370.185,227.154,39.5509,41.8908,271.518,729.782,56.16,330.175,502.275,42.2276,356.258,388.825,83.7058,381.448,69.8538,144.526,425.002,54.2128,82.3815,216.432,34.7218
2945,0,296.977,301.408,1717.73,140.499,283.072,1719.05,295.32,415.835,1706.99,,,,219.86,444.97,1517.82,232.98,494.917,1235.76,229.301,303.626,1441.05,238.508,258.118,1272.35,145.88,495.192,1426.3,425.647,377.751,1477.82,481.425,355.854,1232.92,500.914,365.16,1101.66,489.34,279.003,969.419,448.668,238.115,863.85,500.58,289.225,848.974,485.203,216.192,783.07,56.7276,404.36,1475.88,-11.9916,372.129,1289.29,-37.3707,400.838,1089.29,-62.9524,337.637,1017.3,-23.3531,257.063,849.562,-68.6861,314.444,835.916,-64.7977,234.515,772.26,362.498,245.939,1003.19,92.4701,237.143,1003.85,256.197,428.567,1015.81,174.731,424.459,1014.14,407.774,315.691,669.977,402.434,353.977,509.201,400.342,392.076,255.736,372.267,388.65,72.4153,318.389,431.413,61.3524,370.18,227.164,39.4933,41.9376,271.558,729.796,56.1644,330.154,502.313,42.2696,356.28,388.816,83.7046,381.413,69.8601,144.511,425.022,54.2309,82.3724,216.425,34.7323
2946,0,297.3,300.845,1717.6,140.562,282.997,1719.05,295.551,416.111,1707.26,,,,219.506,444.662,1518.13,232.418,494.742,1236.11,229.34,303.633,1441.05,238.48,258.08,1272.32,144.62,493.862,1426.41,425.223,377.433,1478.01,481.226,355.597,1233,500.909,364.878,1101.83,489.37,279.017,969.437,448.864,238.218,863.811,500.639,289.123,848.991,485.262,216.202,783.076,,,,-12.0346,371.664,1289.47,,,,-63.1499,337.959,1017.28,-23.6286,257.524,849.628,-69.4869,313.842,836.277,-65.1595,234.244,772.464,362.503,245.926,1003.2,92.4786,237.171,1003.84,254.684,426.815,1015.72,173.664,423.481,1014.25,407.822,315.918,669.877,402.147,354.322,509.025,400.466,391.914,255.823,372.269,388.866,72.4281,318.682,431.206,61.2751,370.245,226.86,39.6225,42.0081,271.162,729.902,56.0172,330.102,502.406,41.9782,355.872,389.028,83.5723,380.997,70.213,144.533,424.871,54.3865,82.2965,216.44,34.6677
2947,0,297.251,300.882,1717.65,140.636,283.015,1719.02,295.481,415.799,1707.1,140.827,407.438,1712.89,220.006,444.9,1517.93,233.124,495.038,1235.89,229.409,303.554,1441.04,238.611,258.628,1272.01,146.014,495.127,1426.36,425.951,377.511,1478.07,481.567,355.384,1232.86,501.289,364.681,1101.7,489.448,278.863,969.349,448.792,237.96,863.789,500.746,288.986,848.781,485.425,216.049,782.923,56.8272,404.093,1476.08,-11.9555,372.071,1289.43,-37.4649,401.139,1089.45,-63.1832,337.796,1017.46,-23.8957,257.23,849.723,-69.1975,314.322,836.072,-65.3644,234.243,772.524,362.643,246.209,1003.11,92.4791,237.213,1003.86,256.419,430.042,1016.33,174.838,424.241,1014.16,407.826,315.767,669.961,402.618,353.991,509.432,400.355,392.069,255.275,372.163,388.629,72.0906,318.455,431.31,60.9887,370.21,227.099,39.1237,41.9569,271.516,729.821,56.1338,330.229,502.305,42.1852,356.225,388.86,83.6965,381.365,69.9327,144.417,425.104,53.7978,82.2946,216.449,34.4021
2948,0,297.337,300.879,1717.87,140.749,282.952,1719.07,295.565,415.702,1707.11,140.889,407.232,1712.8,220.114,445.222,1518.1,233.214,495.232,1236.01,229.416,303.478,1441.02,238.552,258.323,1272.11,146.098,495.606,1426.6,425.801,377.295,1477.91,481.602,355.395,1232.94,501.204,364.532,1101.83,489.579,278.764,969.406,448.924,237.936,863.816,500.896,288.937,848.942,485.506,216.028,782.999,56.2373,404.423,1476.94,-11.9416,371.905,1289.55,-37.5119,401.226,1089.57,-63.2745,337.818,1017.55,-24.0982,257.118,849.876,-69.3204,314.334,836.229,-65.7483,234.697,772.499,362.567,245.983,1003.17,92.5388,237.286,1003.87,256.189,428.334,1015.8,174.786,424.493,1014.18,407.827,315.786,669.938,402.468,354.115,509.225,400.436,392.093,255.606,372.238,388.726,72.2308,318.444,431.335,61.1876,370.224,227.073,39.3931,41.9505,271.581,729.786,56.128,330.247,502.309,42.1882,356.224,388.859,83.6982,381.372,69.9288,144.519,425.012,54.1607,82.3271,216.448,34.6218
2949,0,297.322,300.68,1717.7,140.683,282.873,1719.12,295.671,415.581,1707.08,140.987,407.149,1712.8,220.246,445.103,1518.14,233.328,495.172,1236.06,229.448,303.423,1441.02,238.594,258.285,1272.13,146.173,495.104,1426.45,426.014,377.426,1477.96,481.702,355.297,1232.97,501.378,364.558,1101.75,489.672,278.629,969.419,449.212,237.927,863.743,501.049,288.845,848.947,485.622,215.944,782.991,57.1595,404.727,1476.02,-11.9117,372.101,1289.56,-37.5503,401.271,1089.65,-63.3703,337.799,1017.66,-24.3026,257.247,849.888,-69.5035,314.325,836.333,-65.8557,234.2,772.802,362.557,245.958,1003.16,92.5208,237.335,1003.87,256.302,428.571,1015.88,174.892,424.535,1014.21,407.873,315.789,669.951,402.512,354.128,509.234,400.429,392.089,255.585,372.264,388.668,72.3689,318.454,431.322,61.039,370.233,227.062,39.3842,42.0121,271.56,729.829,56.1482,330.263,502.315,42.2193,356.265,388.862,83.7256,381.438,69.9382,144.508,424.996,54.1652,82.3426,216.458,34.6478
2950,0,297.613,300.415,1717.77,140.751,282.834,1719.13,295.75,415.484,1707.08,140.927,407.867,1713.02,220.289,445.092,1518.19,233.332,494.671,1235.96,229.47,303.383,1441,238.56,258.244,1272.1,146.307,495.143,1426.5,425.929,377.107,1477.93,481.843,355.152,1232.96,501.382,364.273,1101.86,489.791,278.534,969.418,449.323,237.841,863.735,501.177,288.737,848.955,485.73,215.874,782.977,57.2247,404.709,1476.04,-11.8895,372.127,1289.64,-37.6007,401.277,1089.74,-63.4564,337.821,1017.76,-24.535,257.164,850.056,-69.6688,314.318,836.426,-66.2308,234.027,772.96,362.585,245.962,1003.16,92.5692,237.365,1003.88,256.28,428.48,1015.92,174.873,424.521,1014.22,407.883,315.81,669.964,402.534,354.125,509.24,400.479,392.122,255.595,372.281,388.673,72.3631,318.476,431.323,61.1611,370.225,227.056,39.3996,42.0237,271.636,729.834,56.1588,330.279,502.315,42.2227,356.269,388.861,83.7159,381.393,69.9141,144.525,425.001,54.1432,82.3336,216.458,34.6232
2951,0,297.481,300.54,1717.71,140.838,282.78,1719.17,295.458,415.435,1707.11,140.608,407.653,1713.1,220.023,444.817,1518.22,233.168,494.497,1235.95,229.505,303.299,1441,238.584,258.201,1272.08,145.929,494.81,1426.4,425.958,377.142,1477.95,481.712,355.007,1233,501.321,364.171,1101.84,489.908,278.444,969.414,449.436,237.73,863.744,501.191,288.648,848.963,485.853,215.78,782.98,56.8218,404.137,1476.36,-12.0239,372.066,1289.77,-38.0324,401.287,1089.88,-63.653,337.868,1017.85,-24.7191,257.216,850.121,-69.9246,314.271,836.524,-66.3765,233.842,773.14,362.634,245.985,1003.15,92.5423,237.394,1003.88,256.093,428.413,1015.85,174.594,424.352,1014.19,407.716,315.779,669.942,402.477,354.098,509.229,400.399,392.141,255.574,372.228,388.662,72.3266,318.277,431.294,61.0463,370.117,227.051,39.424,42.0385,271.688,729.848,56.0669,330.418,502.284,42.0881,356.277,388.88,83.5145,381.329,69.9751,144.433,425.031,54.1605,82.2189,216.547,34.5977
2952,0,297.51,300.454,1717.72,140.939,282.699,1719.2,295.911,415.306,1707.08,141.138,407.69,1713.08,220.468,444.987,1518.24,233.485,494.626,1236.02,229.548,303.253,1441,238.597,258.183,1272.11,146.473,495.015,1426.47,426.213,376.967,1477.95,481.998,354.975,1233,501.607,364.109,1101.86,490.035,278.325,969.415,449.407,237.545,863.805,501.471,288.51,848.993,485.973,215.647,782.988,57.2087,404.124,1476.36,-11.8607,372.064,1289.85,-37.6492,401.377,1089.93,-63.6002,337.812,1017.95,-24.9066,257.185,850.205,-69.966,314.361,836.682,-66.6201,233.85,773.255,362.65,245.913,1003.16,92.573,237.466,1003.88,256.486,428.603,1015.92,175.014,424.593,1014.25,407.907,315.811,669.965,402.587,354.099,509.221,400.502,392.107,255.607,372.283,388.666,72.3388,318.457,431.351,61.2019,370.213,227.087,39.4162,42.0503,271.748,729.843,56.1982,330.326,502.328,42.2806,356.328,388.877,83.7142,381.367,69.9029,144.548,425.007,54.1745,82.3576,216.484,34.6687
2953,0,297.71,300.255,1717.78,140.899,282.647,1719.21,295.94,415.427,1707.19,141.246,407.615,1713.1,220.565,444.892,1518.23,233.691,495.089,1236.16,229.574,303.219,1441.01,238.624,258.114,1272.11,146.595,494.974,1426.48,426.255,376.964,1477.94,482.094,354.863,1233.01,501.781,364.152,1101.78,490.147,278.204,969.42,449.554,237.475,863.793,501.599,288.398,849.009,486.127,215.539,783.001,57.3004,404.147,1476.41,-11.8819,372.106,1289.93,-37.6403,401.233,1089.96,-63.6661,337.813,1018.04,-25.0944,257.235,850.267,-70.1162,314.387,836.781,-66.7616,234.268,773.167,362.674,245.922,1003.17,92.6011,237.47,1003.88,256.508,428.526,1015.94,175.069,424.595,1014.26,407.785,315.754,670.06,402.615,354.08,509.241,400.516,392.096,255.603,372.315,388.658,72.3646,318.449,431.401,61.1142,370.221,227.088,39.4187,42.0667,271.808,729.856,56.219,330.431,502.331,42.3203,356.356,388.867,83.7341,381.41,69.9288,144.56,425.015,54.1563,82.3223,216.467,34.4448
2954,0,297.603,300.309,1717.72,141.049,282.601,1719.22,296.011,415.326,1707.18,141.419,406.854,1712.92,220.656,444.852,1518.25,233.666,494.586,1236.06,229.621,303.142,1441,238.654,258.064,1272.12,146.662,494.937,1426.48,426.262,376.892,1477.94,482.149,354.803,1233.01,501.891,364.084,1101.79,490.294,278.088,969.446,449.702,237.346,863.805,501.743,288.292,849.018,486.283,215.386,783.033,57.3521,404.111,1476.43,-11.8797,372.178,1289.99,-37.6789,401.259,1090.03,-63.7577,337.825,1018.12,-25.2775,257.248,850.333,-70.266,314.424,836.927,-66.9915,234.085,773.367,362.672,245.885,1003.17,92.6212,237.506,1003.89,256.549,428.555,1015.94,175.159,424.6,1014.27,407.952,315.754,669.971,402.65,354.027,509.227,400.506,392.104,255.599,372.291,388.605,72.3366,318.44,431.369,61.1167,370.193,227.101,39.4399,42.0715,271.859,729.839,56.2473,330.474,502.309,42.3398,356.402,388.892,83.7456,381.43,69.9232,144.546,425.01,54.1494,82.3516,216.476,34.6467
